image_id,brightness,contrast
Chungju_danpyeong1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD_009,115.17330169677734,44.13322448730469
Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD_063,50.371742248535156,19.166486740112305
Suwon_CH08_20200720_1830_MON_9m_NH_highway_OW5_sunny_FHD_090,83.68519592285156,24.513771057128906
Chungju_danpyeong1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD_065,108.15270233154297,41.494327545166016
Chungju_sangwoo1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_HD_103,105.69676971435547,43.163116455078125
Gangneung_nodong_20201020_1430_TUE_15m_NH_highway_TW2_sunny_FHD_015,96.52774047851562,88.43942260742188
Jincheon_jangam_20201021_0830_WED_15m_NH_highway_TW2_sunny_FHD_049,114.49179077148438,57.8465576171875
Suwon_CH01_20200722_1500_WED_9m_NH_highway_TW5_rainy_FHD_044,113.12146759033203,15.337705612182617
Suwon_CH08_20201010_1945_SAT_9m_NH_highway_OW5_sunny_FHD_047,70.13308715820312,23.407533645629883
Jeonju_gudeog_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD_101,112.5603256225586,38.4611930847168
Jeonju_sangpyeongoverpass_20201021_1430_WED_15m_NH_highway_TW2_sunny_FHD_054,116.34513092041016,47.444549560546875
Buan_daemog_20201020_1130_TUE_15m_NH_highway_TW2_sunny_FHD_122,115.50232696533203,44.639652252197266
Chungju_danpyeong1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_088,115.84259796142578,48.600616455078125
Cheonan_ogsan_20201020_1100_TUE_15m_RH_highway_TW3_sunny_FHD_058,115.90290069580078,44.50852966308594
Gangneung_nodong_20201020_0930_TUE_15m_NH_highway_TW2_sunny_FHD_018,101.40748596191406,77.11152648925781
Busan_busanportbrdg6_20201029_1500_THU_8m_NH_highway_TW3_sunny_FHD_098,166.7600555419922,50.12028121948242
Cheonan_gangjeong_20201020_1400_TUE_15m_NH_highway_TW3_sunny_FHD_077,85.10325622558594,49.07548904418945
Buan_yulchon_20201021_1000_WED_15m_NH_highway_TW2_sunny_FHD_116,115.78983306884766,53.686588287353516
Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD_081,96.06785583496094,46.233577728271484
Jeonju_sangpyeongoverpass_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD_127,103.34848022460938,62.95401382446289
Gangneung_gangdong2brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD_027,115.39297485351562,59.45866012573242
Suwon_CH03_20200722_1700_WED_9m_NH_highway_OW5_sunny_FHD_052,111.98592376708984,35.06459426879883
Gangneung_nodong_20201020_0930_TUE_15m_NH_highway_TW2_sunny_FHD_071,100.0081787109375,76.24486541748047
Cheonan_seongnam2_20201020_1530_TUE_10m_NH_highway_TW3_sunny_FHD_099,114.24742889404297,42.196903228759766
Gangneung_nodong_20201020_0930_TUE_15m_NH_highway_TW2_sunny_FHD_083,100.96918487548828,76.9700698852539
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD_043,127.86114501953125,37.35493087768555
Cheonan_ogsan_20201020_1100_TUE_15m_RH_highway_TW3_sunny_FHD_020,115.5792465209961,43.85531997680664
Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD_053,164.5699005126953,55.4527473449707
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_059,132.2264862060547,56.52886199951172
Jeonju_jeongeub_20201021_0700_WED_15m_NH_highway_TW2_sunny_FHD_075,117.77772521972656,46.98678970336914
Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD_031,63.3704948425293,20.503643035888672
Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD_078,109.16167449951172,39.479881286621094
Buan_daemog_20201020_1130_TUE_15m_NH_highway_TW2_sunny_FHD_118,113.64562225341797,43.68702697753906
Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD_124,110.202880859375,40.01960754394531
Suwon_CH02_20201010_2038_SAT_9m_NH_highway_TW5_sunny_FHD_029,67.56320190429688,30.241622924804688
Gangneung_wichon2brdg_20201020_0830_TUE_15m_NH_highway_TW2_sunny_FHD_056,112.47209930419922,59.90679931640625
Cheonan_seongnam2_20201021_1430_WED_10m_NH_highway_TW3_sunny_FHD_111,112.87798309326172,41.374603271484375
Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD_039,58.0532341003418,20.53672981262207
Chungju_danpyeong1brdg_20201020_1100_TUE_15m_RH_highway_TW2_sunny_FHD_059,116.86417388916016,62.24546813964844
Gangneung_nodong1brdg_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD_101,118.94517517089844,50.827720642089844
Chungju_sangwoo1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_HD_127,104.35986328125,41.83296203613281
Suwon_CH09_20200722_1600_WED_9m_NH_highway_OW5_sunny_FHD_050,110.12923431396484,34.81767272949219
Chungju_sangwoo1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_HD_032,107.25586700439453,46.20828628540039
Hongcheon_wonchang4brdg_20201019_1600_MON_15m_NH_highway_OW2_sunny_FHD_107,83.4823989868164,63.41810607910156
Suwon_CH04_20201011_2020_SUN_9m_NH_highway_OW5_sunny_FHD_064,66.71009826660156,29.469192504882812
Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD_106,63.322776794433594,21.07444953918457
Cheonan_gangjeong_20201021_0830_WED_15m_NH_highway_TW3_sunny_FHD_032,98.06343078613281,37.4109992980957
Jeonju_taeinshelter(seoul)_20201021_0730_WED_15m_NH_highway_TW2_sunny_FHD_046,108.50865936279297,40.979454040527344
Gangneung_nodong1brdg_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD_054,120.9838638305664,50.40205383300781
Chungju_sangwoo1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_HD_072,105.10498046875,44.79543685913086
Buan_yulchon_20201020_1600_TUE_15m_NH_highway_TW2_sunny_FHD_113,114.53144073486328,51.63328552246094
Buan_yulchon_20201020_1100_TUE_15m_NH_highway_TW2_sunny_FHD_027,115.44137573242188,45.52248764038086
Jeonju_jeongeub_20201021_1200_WED_15m_NH_highway_TW2_sunny_FHD_088,119.42058563232422,44.54500961303711
Cheonan_ogsan_20201021_1000_WED_15m_RH_highway_TW3_sunny_FHD_090,121.3332748413086,41.74226760864258
Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD_040,125.67969512939453,76.27924346923828
Buan_jongsin_20201021_1530_WED_15m_NH_highway_TW2_rainy_FHD_007,114.92364501953125,40.294551849365234
Chungju_chujeomtunnel(yangpyeong)_20201020_1730_TUE_15m_NH_highway_OW2_sunny_FHD_091,138.6953887939453,43.202938079833984
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD_035,57.849544525146484,25.010541915893555
Chungju_sangwoo1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_HD_040,99.98946380615234,41.61819076538086
Suwon_CH10_20201213_0958_SUN_9m_NH_highway_OW5_snow_FHD_161,99.34085845947266,37.8443603515625
Cheonan_gangjeong_20201021_0830_WED_15m_NH_highway_TW3_sunny_FHD_057,97.5725326538086,38.297698974609375
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD_050,54.62970733642578,32.760826110839844
Suwon_CH03_20200720_2030_MON_9m_NH_highway_OW5_sunny_FHD_116,55.59939956665039,18.490318298339844
Suwon_CH04_20200721_1500_TUE_9m_NH_highway_OW5_sunny_FHD_062,114.1709213256836,27.707233428955078
Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD_046,40.88209915161133,60.4814453125
Chungju_chujeomtunnel(yangpyeong)_20201021_1130_WED_15m_NH_highway_OW2_sunny_FHD_020,125.88126373291016,41.55689239501953
Chungju_sangwoo1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_HD_030,96.0998764038086,44.72876739501953
Gangneung_hyangho2brdg_20201021_0730_WED_15m_NH_highway_TW2_sunny_FHD_074,130.81842041015625,51.329017639160156
Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD_108,111.44659423828125,38.753517150878906
Cheonan_ogsan_20201020_1100_TUE_15m_RH_highway_TW3_sunny_FHD_054,115.9720458984375,43.443092346191406
Gangneung_nodong_20201020_1430_TUE_15m_NH_highway_TW2_sunny_FHD_120,93.51289367675781,85.2008285522461
Chungju_chujeomtunnel(changwon)_20201020_1130_TUE_15m_RH_highway_OW2_sunny_FHD_118,108.83645629882812,59.93756103515625
Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD_068,157.2655487060547,64.96568298339844
Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD_064,161.65574645996094,70.37881469726562
Jeonju_sangpyeongoverpass_20201021_0930_WED_15m_NH_highway_TW2_sunny_FHD_122,113.16766357421875,41.150970458984375
Gangneung_wichon2brdg_20201020_0830_TUE_15m_NH_highway_TW2_sunny_FHD_073,117.91857147216797,57.777374267578125
Jeonju_taeinshelter(seoul)_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD_126,106.01961517333984,42.14692687988281
Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD_019,172.53700256347656,41.04202651977539
Buan_yulchon_20201021_1500_WED_15m_NH_highway_TW2_sunny_FHD_073,116.56705474853516,51.82377243041992
Suwon_CH08_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD_021,95.41402435302734,26.259082794189453
Suwon_CH01_20201010_1930_SAT_9m_NH_highway_TW5_sunny_FHD_026,62.56044006347656,23.415813446044922
Busan_busanportbrdg5_20201029_1430_THU_8m_NH_highway_TW3_sunny_FHD_047,162.0707550048828,50.71788024902344
Gangneung_nodong1brdg_20201019_1630_MON_15m_NH_highway_TW2_sunny_FHD_063,124.15174102783203,50.400691986083984
Cheonan_seongnam2_20201020_1030_TUE_10m_RH_highway_TW3_sunny_FHD_111,113.19718170166016,44.537391662597656
Suwon_CH08_20201010_1945_SAT_9m_NH_highway_OW5_sunny_FHD_085,66.16891479492188,23.167367935180664
Suwon_CH02_20201010_2038_SAT_9m_NH_highway_TW5_sunny_FHD_025,66.50872039794922,27.520172119140625
Gangneung_wichon2brdg_20201020_0830_TUE_15m_NH_highway_TW2_sunny_FHD_006,116.94231414794922,57.52775192260742
Suwon_CH02_20200720_1830_MON_9m_NH_highway_TW5_sunny_FHD_055,98.6004409790039,28.419363021850586
Jincheon_namioverpass_20201019_1900_MON_15m_NH_highway_OW2_sunny_FHD_021,112.0611572265625,57.394508361816406
Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD_037,55.67993927001953,24.06105613708496
Suwon_CH03_20200722_1700_WED_9m_NH_highway_OW5_sunny_FHD_012,111.72985076904297,41.244606018066406
Suwon_CH03_20200720_2030_MON_9m_NH_highway_OW5_sunny_FHD_047,55.088844299316406,16.18124771118164
Chungju_sangwoo1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_HD_029,105.75996398925781,40.35978698730469
Jeonju_sangpyeongoverpass_20201020_1030_TUE_15m_NH_highway_TW2_sunny_FHD_089,108.04370880126953,60.4925422668457
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD_062,72.74055480957031,16.52785301208496
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD_038,67.54582977294922,23.847944259643555
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD_011,124.38302612304688,37.07693099975586
Suwon_CH08_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD_040,95.1058120727539,26.684988021850586
Chungju_jogogli_20201021_1700_WED_15m_NH_highway_TW2_sunny_FHD_018,143.40008544921875,42.40426254272461
Jeonju_taeinshelter(seoul)_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD_000,106.75885772705078,42.78691101074219
Hongcheon_gwanggyeog1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD_009,99.74818420410156,59.14260482788086
Buan_daemog_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD_052,108.39152526855469,56.250911712646484
Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD_046,49.42787170410156,25.139638900756836
Chungju_danpyeong1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_028,125.52948760986328,47.4401969909668
Gangneung_nodong_20201021_1330_WED_15m_NH_highway_TW2_sunny_FHD_002,97.89772033691406,85.85121154785156
Cheonan_seongnam2_20201021_1430_WED_10m_NH_highway_TW3_sunny_FHD_092,112.32090759277344,40.71448516845703
Busan_busanportbrdg6_20201028_1330_TUE_8m_NH_highway_TW3_sunny_FHD_058,162.4891815185547,50.66416931152344
Suwon_CH03_20200721_2000_TUE_9m_NH_highway_OW5_sunny_FHD_003,81.51614379882812,24.447141647338867
Busan_busanportbrdg6_20201027_1500_TUE_8m_NH_highway_TW3_sunny_FHD_113,163.41622924804688,57.53153610229492
Cheonan_sajeong_20201021_1330_WED_15m_NH_highway_TW3_sunny_FHD_005,118.82417297363281,50.5329475402832
Buan_jongsin_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD_044,117.61844635009766,40.44837188720703
Jeonju_deungcheon_20201020_0800_TUE_10m_NH_highway_TW2_sunny_FHD_026,119.05313873291016,54.83417510986328
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD_129,51.93320846557617,22.98912239074707
Chungju_jogogli_20201020_1300_TUE_15m_RH_highway_TW2_sunny_FHD_061,124.81549072265625,54.616783142089844
Jeonju_deungcheon_20201020_1300_TUE_10m_NH_highway_TW2_sunny_FHD_023,115.79649353027344,39.61737823486328
Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD_044,65.0209732055664,26.719852447509766
Cheonan_gangjeong_20201019_1730_MON_15m_NH_highway_TW3_sunny_FHD_036,94.70396423339844,38.376304626464844
Gangneung_wichon2brdg_20201020_0830_TUE_15m_NH_highway_TW2_sunny_FHD_018,118.96237182617188,57.361785888671875
Busan_busanportbrdg6_20201029_1500_THU_8m_NH_highway_TW3_sunny_FHD_089,160.96676635742188,50.0941276550293
Gangneung_hyangho1brdg_20201020_1230_TUE_15m_NH_highway_TW2_sunny_FHD_009,115.62718200683594,63.75375747680664
Gangneung_wichon2brdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD_001,118.7331314086914,57.58015441894531
Jeonju_jeongeub_20201020_0830_TUE_15m_NH_highway_TW2_fog_FHD_028,119.73566436767578,56.9222297668457
Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD_041,129.41661071777344,76.60768127441406
Buan_yeji_20201019_1600_MON_15m_NH_highway_TW2_sunny_FHD_047,104.98291015625,69.77082061767578
Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD_003,113.240234375,46.133426666259766
Busan_busanportbrdg6_20201027_1500_TUE_8m_NH_highway_TW3_sunny_FHD_002,159.27589416503906,60.5377197265625
Suwon_CH09_20201012_2140_MON_9m_NH_highway_OW5_sunny_FHD_139,53.454952239990234,21.279354095458984
Buan_daemog_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD_027,107.37797546386719,54.1126708984375
Chungju_danpyeong1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_042,120.10904693603516,46.50348663330078
Chungju_sangwoo1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_HD_009,104.05230712890625,47.32826614379883
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD_072,126.7031478881836,38.22955322265625
Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD_108,171.72262573242188,48.74816131591797
Gangneung_wichon2brdg_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD_010,141.00367736816406,50.39207458496094
Gangneung_nodong1brdg_20201021_1430_WED_15m_NH_highway_TW2_sunny_FHD_034,120.70221710205078,58.67034912109375
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD_102,92.42806243896484,31.486024856567383
Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD_121,155.4438018798828,66.6300048828125
Busan_busanportbrdg6_20201027_1500_TUE_8m_NH_highway_TW3_sunny_FHD_109,155.49960327148438,58.309974670410156
Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD_087,160.40756225585938,56.86485290527344
Jeonju_taeinshelter(seoul)_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD_117,109.61878967285156,38.4134635925293
Cheonan_ogsan_20201019_1630_MON_15m_RH_highway_TW3_sunny_FHD_056,107.95621490478516,42.758541107177734
Suwon_CH04_20200720_1600_MON_9m_NH_highway_OW5_sunny_FHD_029,102.11453247070312,28.295217514038086
Gangneung_nodong1brdg_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD_028,120.55258178710938,50.886600494384766
Suwon_CH02_20200722_1530_WED_9m_NH_highway_TW5_rainy_FHD_041,107.63290405273438,23.29203224182129
Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD_007,165.48397827148438,71.60337829589844
Buan_dongjisan_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD_101,128.07833862304688,51.752254486083984
Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD_034,158.10037231445312,55.67177200317383
Suwon_CH01_20200721_1700_TUE_9m_RH_highway_TW5_sunny_FHD_104,113.5604248046875,31.900545120239258
Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD_040,131.3025360107422,69.77032470703125
Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD_066,169.90774536132812,49.31865692138672
Cheonan_ogsan_20201020_1600_TUE_15m_RH_highway_TW3_sunny_FHD_055,103.85514831542969,45.0717658996582
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD_009,125.8644027709961,37.43231201171875
Chungju_chujeomtunnel(changwon)_20201021_1030_WED_15m_NH_highway_OW2_sunny_FHD_042,119.29219055175781,49.567874908447266
Buan_daemog_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD_034,108.36006927490234,56.93257141113281
Chungju_sangwoo1brdg_20201020_1130_TUE_15m_RH_highway_TW2_sunny_HD_056,106.98802185058594,44.89754867553711
Buan_soju2brdg_20201020_0800_TUE_15m_NH_highway_TW2_fog_FHD_022,124.5784912109375,41.414730072021484
Buan_soju2brdg_20201020_1300_TUE_15m_NH_highway_TW2_sunny_FHD_083,117.70244598388672,33.2546501159668
Jeonju_gudeog_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD_042,111.83685302734375,39.207191467285156
Suwon_CH04_20200721_2030_TUE_9m_NH_highway_OW5_sunny_FHD_089,56.54399108886719,22.01251220703125
Gangneung_wichon2brdg_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD_045,139.91200256347656,50.848876953125
Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD_053,161.8684539794922,55.46938705444336
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD_096,109.87101745605469,32.883094787597656
Gangneung_nodong1brdg_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD_073,119.98950958251953,51.19020080566406
Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD_024,68.73822784423828,22.411239624023438
Buan_jongsin_20201019_1600_MON_15m_NH_highway_TW2_sunny_FHD_079,114.05107879638672,59.50948715209961
Gangneung_hyangho2brdg_20201021_1230_WED_15m_NH_highway_TW2_sunny_FHD_016,123.88350677490234,52.8087272644043
Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD_022,170.6605987548828,61.19035339355469
Chungju_sangwoo1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_HD_047,102.41271209716797,45.8736457824707
Chungju_chujeomtunnel(changwon)_20201019_1730_MON_15m_NH_highway_OW2_sunny_FHD_078,121.06367492675781,49.68389892578125
Suwon_CH02_20200722_1530_WED_9m_NH_highway_TW5_rainy_FHD_009,100.82931518554688,26.19685173034668
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD_049,57.445308685302734,21.112632751464844
Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD_093,166.25497436523438,51.08256149291992
Chungju_danpyeong1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_046,119.1971664428711,45.5823974609375
Chungju_jogogli_20201020_0800_TUE_15m_NH_highway_TW2_fog_FHD_000,134.1146240234375,48.84019088745117
Jeonju_sangpyeongoverpass_20201021_1430_WED_15m_NH_highway_TW2_sunny_FHD_047,113.59590911865234,43.859275817871094
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD_054,68.77375030517578,28.038084030151367
Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD_000,122.71680450439453,83.76673126220703
Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD_102,52.17723846435547,19.406030654907227
Gangneung_gangdong2brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD_108,119.47563934326172,50.55485534667969
Jincheon_namioverpass_20201021_1900_WED_15m_NH_highway_OW2_sunny_FHD_060,108.09059143066406,57.98038101196289
Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD_028,166.18324279785156,56.651424407958984
Jincheon_jangam_20201021_0830_WED_15m_NH_highway_TW2_sunny_FHD_044,111.76793670654297,58.15202331542969
Chungju_chujeomtunnel(yangpyeong)_20201020_1230_TUE_15m_RH_highway_OW2_sunny_FHD_037,119.24653625488281,50.068763732910156
Busan_busanportbrdg4_20201119_1130_THU_8m_NH_highway_TW3_rainy_FHD_081,159.2134246826172,55.273597717285156
Busan_busanportbrdg5_20201029_1430_THU_8m_NH_highway_TW3_sunny_FHD_038,172.54689025878906,50.59206008911133
Busan_busanportbrdg5_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD_007,162.38528442382812,56.61133575439453
Hongcheon_wonchang4brdg_20201021_1000_WED_15m_NH_highway_OW2_sunny_FHD_106,97.63016510009766,58.33628845214844
Cheonan_gangjeong_20201019_1730_MON_15m_NH_highway_TW3_sunny_FHD_082,97.35330200195312,39.49616241455078
Buan_yeji_20201021_1230_WED_15m_NH_highway_TW2_sunny_FHD_114,123.13363647460938,57.306785583496094
Chungju_jogogli_20201021_0700_WED_15m_NH_highway_TW2_sunny_FHD_112,123.96321868896484,40.073631286621094
Gangneung_wichon2brdg_20201021_1430_WED_15m_NH_highway_TW2_sunny_FHD_065,131.6071014404297,56.774131774902344
Suwon_CH02_20200721_1800_TUE_9m_RH_highway_TW5_sunny_FHD_044,110.697021484375,33.578094482421875
Buan_jongsin_20201021_1530_WED_15m_NH_highway_TW2_rainy_FHD_059,121.92701721191406,39.823272705078125
Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD_102,58.47733688354492,18.934717178344727
Busan_busanportbrdg5_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD_123,165.893310546875,49.14678955078125
Jeonju_jeongeub_20201021_1200_WED_15m_NH_highway_TW2_sunny_FHD_090,120.10922241210938,45.81155776977539
Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD_112,176.07546997070312,48.001686096191406
Cheonan_ogsan_20201020_1100_TUE_15m_RH_highway_TW3_sunny_FHD_090,115.76446533203125,43.07975387573242
Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD_033,65.56346130371094,27.27171516418457
Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD_068,67.3788833618164,28.769046783447266
Buan_yeji_20201021_1730_WED_15m_NH_highway_TW2_rainy_FHD_028,121.83616638183594,55.6854133605957
Suwon_CH09_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD_088,99.08584594726562,39.53213119506836
Jincheon_jangam_20201021_0830_WED_15m_NH_highway_TW2_sunny_FHD_126,116.20433807373047,55.542388916015625
Cheonan_seongnam2_20201019_1630_MON_10m_RH_highway_TW3_sunny_FHD_069,113.96121978759766,40.18583297729492
Jeonju_deungcheon_20201019_1800_MON_10m_NH_highway_TW2_sunny_FHD_076,106.13973236083984,48.76373291015625
Buan_jongsin_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD_067,117.84170532226562,39.92072677612305
Cheonan_ogsan_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD_116,122.53390502929688,42.643592834472656
Chungju_jogogli_20201020_1300_TUE_15m_RH_highway_TW2_sunny_FHD_000,120.07759094238281,59.062744140625
Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD_010,68.47754669189453,31.728145599365234
Cheonan_sajeong_20201019_1730_MON_15m_NH_highway_TW3_sunny_FHD_029,109.34050750732422,51.437599182128906
Hongcheon_guljitunnel_20201020_1030_TUE_15m_NH_highway_TW2_sunny_FHD_100,104.99368286132812,55.734527587890625
Jeonju_deungcheon_20201020_1300_TUE_10m_NH_highway_TW2_sunny_FHD_054,114.35509490966797,40.212547302246094
Suwon_CH04_20200722_1800_WED_9m_NH_highway_OW5_sunny_FHD_049,90.45417785644531,27.316131591796875
Cheonan_seongnam2_20201021_0930_WED_10m_RH_highway_TW3_sunny_FHD_033,114.36363983154297,40.18300247192383
Gangneung_gangdong2brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD_002,115.17652893066406,61.49308776855469
Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD_040,156.46249389648438,62.71889877319336
Jincheon_namioverpass_20201020_1900_TUE_15m_NH_highway_OW2_sunny_FHD_025,103.14081573486328,59.35603713989258
Chungju_chujeomtunnel(yangpyeong)_20201020_1730_TUE_15m_NH_highway_OW2_sunny_FHD_086,139.977783203125,42.73161315917969
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD_019,73.30459594726562,18.78634262084961
Jeonju_sangpyeongoverpass_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD_084,103.65028381347656,63.113121032714844
Suwon_CH01_20200720_1830_MON_9m_RH_highway_TW5_sunny_FHD_113,108.6378173828125,34.15769577026367
Busan_busanportbrdg1_20201027_1430_TUE_8m_NH_highway_TW2_sunny_FHD_114,173.78030395507812,47.10356140136719
Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD_004,49.8765983581543,20.94978904724121
Suwon_CH02_20200720_1830_MON_9m_NH_highway_TW5_sunny_FHD_027,114.00689697265625,40.18011474609375
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_115,114.95420837402344,57.24945068359375
Gangneung_nodong1brdg_20201021_0930_WED_15m_NH_highway_TW2_sunny_FHD_091,123.82061767578125,52.46300506591797
Cheonan_seongnam2_20201019_1630_MON_10m_RH_highway_TW3_sunny_FHD_119,116.39872741699219,39.94709014892578
Gangneung_wichon2brdg_20201021_1930_WED_15m_NH_highway_TW2_sunny_FHD_115,123.73663330078125,70.77458190917969
