scene_id,clip_id,lane_id,carriageway,direction,shoulder,frames,mean_count,occ_ground_mean,occ_ground_p90,occ_px_mean
Busan_busanportbrdg1_20201028_1300_TUE_8m_NH_highway_TW2_sunny_FHD,Busan_busanportbrdg1_20201028_1300_TUE_8m_NH_highway_TW2_sunny_FHD,5,1,away,False,67,0.21,0.0385,0.1121,0.014
Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD,Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD,1,0,toward,False,92,0.91,0.0523,0.1794,0.0436
Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD,Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD,2,0,toward,False,92,0.8,0.0429,0.1737,0.0426
Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD,Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD,3,1,away,False,92,0.45,0.0479,0.188,0.022
Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD,Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD,4,1,away,False,92,0.01,0.0002,0.0,0.0005
Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD,Busan_busanportbrdg1_20201029_1330_THU_8m_NH_highway_TW2_sunny_FHD,5,1,away,False,92,0.23,0.0282,0.0989,0.017
Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,1,0,toward,False,106,0.64,0.0408,0.1502,0.0333
Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,2,0,toward,False,106,0.93,0.0559,0.2009,0.031
Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,3,1,away,False,106,0.27,0.0357,0.2006,0.013
Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,4,1,away,False,106,0.13,0.0163,0.0828,0.0309
Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,5,1,away,False,106,0.2,0.0325,0.1905,0.0086
Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,Busan_busanportbrdg1_20201119_1230_THU_8m_NH_highway_TW2_rainy_FHD,6,1,away,False,106,0.11,0.0153,0.0367,0.0147
Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,92,1.3,0.0507,0.138,0.0322
Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,92,0.5,0.0362,0.1529,0.0258
Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD,3,1,away,False,92,1.96,0.1015,0.2203,0.0819
Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,92,1.67,0.0588,0.1242,0.0649
Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,92,0.71,0.0166,0.0507,0.0195
Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,101,1.74,0.0791,0.2131,0.0588
Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,101,0.48,0.0397,0.1537,0.0289
Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD,3,1,away,False,101,1.15,0.0569,0.183,0.0538
Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,101,1.14,0.0482,0.1308,0.0437
Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,101,0.38,0.0142,0.0519,0.0143
Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,126,1.66,0.0725,0.1589,0.0519
Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,126,0.35,0.0278,0.1293,0.0222
Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD,3,1,away,False,126,0.81,0.0534,0.1562,0.0345
Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,126,0.81,0.0404,0.1366,0.0343
Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201029_1130_THU_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,126,0.27,0.0121,0.044,0.0112
Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,98,1.55,0.0552,0.153,0.0399
Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,98,0.44,0.0251,0.1301,0.0235
Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD,3,1,away,False,98,2.35,0.1487,0.2956,0.1243
Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,98,1.63,0.0693,0.1444,0.0575
Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,98,0.67,0.0197,0.054,0.0151
Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,97,0.51,0.0187,0.0677,0.0203
Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,97,1.29,0.0398,0.0991,0.0314
Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,3,0,toward,False,97,1.33,0.0629,0.1811,0.0438
Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,97,0.58,0.0298,0.1303,0.0263
Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,97,0.75,0.0433,0.1666,0.0384
Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,6,1,away,False,97,0.61,0.0349,0.1453,0.0239
Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201027_1300_TUE_8m_NH_highway_TW3_sunny_FHD,7,1,away,True,97,0.0,0.0,0.0,0.0
Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,98,0.6,0.013,0.0681,0.012
Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,98,1.52,0.0352,0.1042,0.0335
Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,3,0,toward,False,98,1.56,0.0656,0.1818,0.0553
Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,98,0.67,0.0223,0.1047,0.0239
Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,98,1.0,0.0597,0.1454,0.0452
Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,6,1,away,False,98,0.94,0.0542,0.1822,0.0387
Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD,7,1,away,True,98,0.0,0.0,0.0,0.0
Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,96,0.73,0.0307,0.0883,0.0295
Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,96,1.68,0.046,0.1025,0.0431
Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,3,0,toward,False,96,1.89,0.098,0.2433,0.0958
Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,96,0.4,0.0218,0.1109,0.0145
Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,96,0.55,0.0388,0.1376,0.0241
Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,6,1,away,False,96,0.43,0.026,0.1162,0.0225
Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD,7,1,away,True,96,0.0,0.0,0.0,0.0
Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,124,0.44,0.0179,0.0738,0.0161
Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,124,1.48,0.0433,0.1024,0.0427
Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,3,0,toward,False,124,1.54,0.0758,0.1907,0.0584
Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,124,0.65,0.0353,0.1563,0.0291
Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,124,0.74,0.0503,0.1486,0.0432
Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,6,1,away,False,124,0.75,0.0339,0.1636,0.0207
Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg3_20201029_1330_THU_8m_NH_highway_TW3_sunny_FHD,7,1,away,True,124,0.0,0.0,0.0,0.0
Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,1,0,toward,False,95,0.45,0.0106,0.0554,0.0085
Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,2,0,toward,False,95,1.15,0.0369,0.0999,0.0359
Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,3,0,toward,False,95,1.13,0.0483,0.1654,0.0315
Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,4,1,away,False,95,0.74,0.0249,0.1313,0.0235
Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,5,1,away,False,95,0.88,0.0666,0.1664,0.0543
Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,6,1,away,False,95,0.94,0.0458,0.1696,0.0331
Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD,7,1,away,True,95,0.0,0.0,0.0,0.0
Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,93,2.38,0.0495,0.1362,0.0392
Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,93,1.37,0.0814,0.2199,0.0775
Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,3,1,away,False,93,0.69,0.0339,0.1438,0.035
Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,93,0.68,0.0434,0.1971,0.0213
Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,93,0.29,0.0129,0.0091,0.0201
Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD,6,1,away,False,93,0.48,0.0304,0.1156,0.0231
Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,102,1.75,0.0325,0.106,0.0342
Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,102,0.75,0.0363,0.198,0.0313
Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,3,1,away,False,102,0.83,0.0392,0.1385,0.0379
Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,102,0.41,0.0266,0.1431,0.0121
Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,102,0.25,0.0111,0.0167,0.0135
Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201028_1300_TUE_8m_NH_highway_TW3_sunny_FHD,6,1,away,False,102,0.36,0.0234,0.0885,0.0193
Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,93,2.3,0.0556,0.1479,0.0577
Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,93,1.28,0.0601,0.2236,0.0586
Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,3,1,away,False,93,0.91,0.0638,0.262,0.0672
Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,4,1,away,False,93,0.39,0.0157,0.0835,0.017
Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,5,1,away,False,93,0.58,0.0776,0.2161,0.0595
Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201029_0930_THU_8m_NH_highway_TW3_sunny_FHD,6,1,away,False,93,0.47,0.0331,0.121,0.0305
Busan_busanportbrdg4_20201029_1430_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201029_1430_THU_8m_NH_highway_TW3_sunny_FHD,1,0,toward,False,99,2.38,0.039,0.0867,0.0368
Busan_busanportbrdg4_20201029_1430_THU_8m_NH_highway_TW3_sunny_FHD,Busan_busanportbrdg4_20201029_1430_THU_8m_NH_highway_TW3_sunny_FHD,2,0,toward,False,99,1.11,0.0585,0.2057,0.0483
